DATE,CARRIER_CODE,AIRPORT_CODE,DELAY_CAUSE,DELAY_MINUTES
2025-06-01,DL,RDU,CARRIER_DELAY,8027.0
2025-06-01,DL,RDU,LATE_AIRCRAFT_DELAY,7757.0
2025-06-01,DL,RDU,NAS_DELAY,3256.0
2025-06-01,DL,RDU,SECURITY_DELAY,0.0
2025-06-01,DL,RDU,WEATHER_DELAY,1226.0
2025-06-01,DL,RIC,CARRIER_DELAY,2958.0
2025-06-01,DL,RIC,LATE_AIRCRAFT_DELAY,1142.0
2025-06-01,DL,RIC,NAS_DELAY,992.0
2025-06-01,DL,RIC,SECURITY_DELAY,0.0
2025-06-01,DL,RIC,WEATHER_DELAY,745.0
2025-06-01,DL,RNO,CARRIER_DELAY,2726.0
2025-06-01,DL,RNO,LATE_AIRCRAFT_DELAY,529.0
2025-06-01,DL,RNO,NAS_DELAY,158.0
2025-06-01,DL,RNO,SECURITY_DELAY,0.0
2025-06-01,DL,RNO,WEATHER_DELAY,93.0
2025-06-01,DL,ROA,CARRIER_DELAY,317.0
2025-06-01,DL,ROA,LATE_AIRCRAFT_DELAY,184.0
2025-06-01,DL,ROA,NAS_DELAY,81.0
2025-06-01,DL,ROA,SECURITY_DELAY,0.0
2025-06-01,DL,ROA,WEATHER_DELAY,11.0
2025-06-01,DL,ROC,CARRIER_DELAY,1047.0
2025-06-01,DL,ROC,LATE_AIRCRAFT_DELAY,267.0
2025-06-01,DL,ROC,NAS_DELAY,302.0
2025-06-01,DL,ROC,SECURITY_DELAY,0.0
2025-06-01,DL,ROC,WEATHER_DELAY,22.0
2025-06-01,DL,RSW,CARRIER_DELAY,4577.0
2025-06-01,DL,RSW,LATE_AIRCRAFT_DELAY,2320.0
2025-06-01,DL,RSW,NAS_DELAY,2109.0
2025-06-01,DL,RSW,SECURITY_DELAY,0.0
2025-06-01,DL,RSW,WEATHER_DELAY,910.0
2025-06-01,DL,SAN,CARRIER_DELAY,4837.0
2025-06-01,DL,SAN,LATE_AIRCRAFT_DELAY,3411.0
2025-06-01,DL,SAN,NAS_DELAY,2130.0
2025-06-01,DL,SAN,SECURITY_DELAY,22.0
2025-06-01,DL,SAN,WEATHER_DELAY,1147.0
2025-06-01,DL,SAT,CARRIER_DELAY,6137.0
2025-06-01,DL,SAT,LATE_AIRCRAFT_DELAY,3224.0
2025-06-01,DL,SAT,NAS_DELAY,1314.0
2025-06-01,DL,SAT,SECURITY_DELAY,0.0
2025-06-01,DL,SAT,WEATHER_DELAY,818.0
2025-06-01,DL,SAV,CARRIER_DELAY,3340.0
2025-06-01,DL,SAV,LATE_AIRCRAFT_DELAY,2023.0
2025-06-01,DL,SAV,NAS_DELAY,1164.0
2025-06-01,DL,SAV,SECURITY_DELAY,0.0
2025-06-01,DL,SAV,WEATHER_DELAY,659.0
2025-06-01,DL,SBA,CARRIER_DELAY,1373.0
2025-06-01,DL,SBA,LATE_AIRCRAFT_DELAY,326.0
2025-06-01,DL,SBA,NAS_DELAY,189.0
2025-06-01,DL,SBA,SECURITY_DELAY,0.0
2025-06-01,DL,SBA,WEATHER_DELAY,328.0
2025-06-01,DL,SDF,CARRIER_DELAY,2429.0
2025-06-01,DL,SDF,LATE_AIRCRAFT_DELAY,1256.0
2025-06-01,DL,SDF,NAS_DELAY,818.0
2025-06-01,DL,SDF,SECURITY_DELAY,0.0
2025-06-01,DL,SDF,WEATHER_DELAY,572.0
2025-06-01,DL,SEA,CARRIER_DELAY,15031.0
2025-06-01,DL,SEA,LATE_AIRCRAFT_DELAY,12763.0
2025-06-01,DL,SEA,NAS_DELAY,5034.0
2025-06-01,DL,SEA,SECURITY_DELAY,0.0
2025-06-01,DL,SEA,WEATHER_DELAY,1772.0
2025-06-01,DL,SFO,CARRIER_DELAY,8979.0
2025-06-01,DL,SFO,LATE_AIRCRAFT_DELAY,5188.0
2025-06-01,DL,SFO,NAS_DELAY,2956.0
2025-06-01,DL,SFO,SECURITY_DELAY,73.0
2025-06-01,DL,SFO,WEATHER_DELAY,270.0
2025-06-01,DL,SGF,CARRIER_DELAY,842.0
2025-06-01,DL,SGF,LATE_AIRCRAFT_DELAY,351.0
2025-06-01,DL,SGF,NAS_DELAY,197.0
2025-06-01,DL,SGF,SECURITY_DELAY,0.0
2025-06-01,DL,SGF,WEATHER_DELAY,189.0
2025-06-01,DL,SHV,CARRIER_DELAY,0.0
2025-06-01,DL,SHV,LATE_AIRCRAFT_DELAY,0.0
2025-06-01,DL,SHV,NAS_DELAY,0.0
2025-06-01,DL,SHV,SECURITY_DELAY,0.0
2025-06-01,DL,SHV,WEATHER_DELAY,0.0
2025-06-01,DL,SJC,CARRIER_DELAY,1460.0
2025-06-01,DL,SJC,LATE_AIRCRAFT_DELAY,782.0
2025-06-01,DL,SJC,NAS_DELAY,409.0
2025-06-01,DL,SJC,SECURITY_DELAY,0.0
2025-06-01,DL,SJC,WEATHER_DELAY,830.0
2025-06-01,DL,SJU,CARRIER_DELAY,2133.0
2025-06-01,DL,SJU,LATE_AIRCRAFT_DELAY,608.0
2025-06-01,DL,SJU,NAS_DELAY,893.0
2025-06-01,DL,SJU,SECURITY_DELAY,31.0
2025-06-01,DL,SJU,WEATHER_DELAY,497.0
2025-06-01,DL,SLC,CARRIER_DELAY,29930.0
2025-06-01,DL,SLC,LATE_AIRCRAFT_DELAY,24340.0
2025-06-01,DL,SLC,NAS_DELAY,6154.0
2025-06-01,DL,SLC,SECURITY_DELAY,69.0
2025-06-01,DL,SLC,WEATHER_DELAY,2700.0
2025-06-01,DL,SMF,CARRIER_DELAY,1849.0
2025-06-01,DL,SMF,LATE_AIRCRAFT_DELAY,1656.0
2025-06-01,DL,SMF,NAS_DELAY,597.0
2025-06-01,DL,SMF,SECURITY_DELAY,0.0
2025-06-01,DL,SMF,WEATHER_DELAY,75.0
2025-06-01,DL,SNA,CARRIER_DELAY,3644.0
2025-06-01,DL,SNA,LATE_AIRCRAFT_DELAY,1106.0
2025-06-01,DL,SNA,NAS_DELAY,690.0
2025-06-01,DL,SNA,SECURITY_DELAY,0.0
2025-06-01,DL,SNA,WEATHER_DELAY,213.0
2025-06-01,DL,SRQ,CARRIER_DELAY,1610.0
2025-06-01,DL,SRQ,LATE_AIRCRAFT_DELAY,1097.0
2025-06-01,DL,SRQ,NAS_DELAY,971.0
2025-06-01,DL,SRQ,SECURITY_DELAY,0.0
2025-06-01,DL,SRQ,WEATHER_DELAY,310.0
2025-06-01,DL,STL,CARRIER_DELAY,4525.0
2025-06-01,DL,STL,LATE_AIRCRAFT_DELAY,1984.0
2025-06-01,DL,STL,NAS_DELAY,787.0
2025-06-01,DL,STL,SECURITY_DELAY,0.0
2025-06-01,DL,STL,WEATHER_DELAY,431.0
2025-06-01,DL,STT,CARRIER_DELAY,386.0
2025-06-01,DL,STT,LATE_AIRCRAFT_DELAY,61.0
2025-06-01,DL,STT,NAS_DELAY,324.0
2025-06-01,DL,STT,SECURITY_DELAY,0.0
2025-06-01,DL,STT,WEATHER_DELAY,0.0
2025-06-01,DL,STX,CARRIER_DELAY,0.0
2025-06-01,DL,STX,LATE_AIRCRAFT_DELAY,0.0
2025-06-01,DL,STX,NAS_DELAY,0.0
2025-06-01,DL,STX,SECURITY_DELAY,0.0
2025-06-01,DL,STX,WEATHER_DELAY,0.0
2025-06-01,DL,SYR,CARRIER_DELAY,864.0
2025-06-01,DL,SYR,LATE_AIRCRAFT_DELAY,913.0
2025-06-01,DL,SYR,NAS_DELAY,271.0
2025-06-01,DL,SYR,SECURITY_DELAY,0.0
2025-06-01,DL,SYR,WEATHER_DELAY,688.0
2025-06-01,DL,TLH,CARRIER_DELAY,2491.0
2025-06-01,DL,TLH,LATE_AIRCRAFT_DELAY,876.0
2025-06-01,DL,TLH,NAS_DELAY,282.0
2025-06-01,DL,TLH,SECURITY_DELAY,0.0
2025-06-01,DL,TLH,WEATHER_DELAY,940.0
2025-06-01,DL,TPA,CARRIER_DELAY,13266.0
2025-06-01,DL,TPA,LATE_AIRCRAFT_DELAY,10413.0
2025-06-01,DL,TPA,NAS_DELAY,5055.0
2025-06-01,DL,TPA,SECURITY_DELAY,0.0
2025-06-01,DL,TPA,WEATHER_DELAY,1472.0
2025-06-01,DL,TRI,CARRIER_DELAY,552.0
2025-06-01,DL,TRI,LATE_AIRCRAFT_DELAY,415.0
2025-06-01,DL,TRI,NAS_DELAY,40.0
2025-06-01,DL,TRI,SECURITY_DELAY,0.0
2025-06-01,DL,TRI,WEATHER_DELAY,56.0
2025-06-01,DL,TUL,CARRIER_DELAY,2006.0
2025-06-01,DL,TUL,LATE_AIRCRAFT_DELAY,1006.0
2025-06-01,DL,TUL,NAS_DELAY,292.0
2025-06-01,DL,TUL,SECURITY_DELAY,0.0
2025-06-01,DL,TUL,WEATHER_DELAY,85.0
2025-06-01,DL,TUS,CARRIER_DELAY,548.0
2025-06-01,DL,TUS,LATE_AIRCRAFT_DELAY,95.0
2025-06-01,DL,TUS,NAS_DELAY,102.0
2025-06-01,DL,TUS,SECURITY_DELAY,0.0
2025-06-01,DL,TUS,WEATHER_DELAY,63.0
2025-06-01,DL,TVC,CARRIER_DELAY,548.0
2025-06-01,DL,TVC,LATE_AIRCRAFT_DELAY,743.0
2025-06-01,DL,TVC,NAS_DELAY,46.0
2025-06-01,DL,TVC,SECURITY_DELAY,0.0
2025-06-01,DL,TVC,WEATHER_DELAY,0.0
2025-06-01,DL,TYS,CARRIER_DELAY,2271.0
2025-06-01,DL,TYS,LATE_AIRCRAFT_DELAY,955.0
2025-06-01,DL,TYS,NAS_DELAY,510.0
2025-06-01,DL,TYS,SECURITY_DELAY,0.0
2025-06-01,DL,TYS,WEATHER_DELAY,135.0
2025-06-01,DL,VPS,CARRIER_DELAY,2394.0
2025-06-01,DL,VPS,LATE_AIRCRAFT_DELAY,2234.0
2025-06-01,DL,VPS,NAS_DELAY,516.0
2025-06-01,DL,VPS,SECURITY_DELAY,0.0
2025-06-01,DL,VPS,WEATHER_DELAY,144.0
2025-06-01,DL,XNA,CARRIER_DELAY,594.0
2025-06-01,DL,XNA,LATE_AIRCRAFT_DELAY,531.0
2025-06-01,DL,XNA,NAS_DELAY,39.0
2025-06-01,DL,XNA,SECURITY_DELAY,0.0
2025-06-01,DL,XNA,WEATHER_DELAY,281.0
2025-06-01,F9,ATL,CARRIER_DELAY,13764.0
2025-06-01,F9,ATL,LATE_AIRCRAFT_DELAY,27346.0
2025-06-01,F9,ATL,NAS_DELAY,15168.0
2025-06-01,F9,ATL,SECURITY_DELAY,0.0
2025-06-01,F9,ATL,WEATHER_DELAY,741.0
2025-06-01,F9,AUS,CARRIER_DELAY,1320.0
2025-06-01,F9,AUS,LATE_AIRCRAFT_DELAY,1361.0
2025-06-01,F9,AUS,NAS_DELAY,1525.0
2025-06-01,F9,AUS,SECURITY_DELAY,0.0
2025-06-01,F9,AUS,WEATHER_DELAY,126.0
2025-06-01,F9,BDL,CARRIER_DELAY,213.0
2025-06-01,F9,BDL,LATE_AIRCRAFT_DELAY,415.0
2025-06-01,F9,BDL,NAS_DELAY,253.0
2025-06-01,F9,BDL,SECURITY_DELAY,0.0
2025-06-01,F9,BDL,WEATHER_DELAY,47.0
2025-06-01,F9,BNA,CARRIER_DELAY,552.0
2025-06-01,F9,BNA,LATE_AIRCRAFT_DELAY,946.0
2025-06-01,F9,BNA,NAS_DELAY,252.0
2025-06-01,F9,BNA,SECURITY_DELAY,0.0
2025-06-01,F9,BNA,WEATHER_DELAY,185.0
2025-06-01,F9,BOI,CARRIER_DELAY,121.0
2025-06-01,F9,BOI,LATE_AIRCRAFT_DELAY,190.0
2025-06-01,F9,BOI,NAS_DELAY,10.0
2025-06-01,F9,BOI,SECURITY_DELAY,0.0
2025-06-01,F9,BOI,WEATHER_DELAY,0.0
2025-06-01,F9,BOS,CARRIER_DELAY,241.0
2025-06-01,F9,BOS,LATE_AIRCRAFT_DELAY,825.0
2025-06-01,F9,BOS,NAS_DELAY,95.0
2025-06-01,F9,BOS,SECURITY_DELAY,0.0
2025-06-01,F9,BOS,WEATHER_DELAY,5.0
2025-06-01,F9,BQN,CARRIER_DELAY,624.0
2025-06-01,F9,BQN,LATE_AIRCRAFT_DELAY,279.0
2025-06-01,F9,BQN,NAS_DELAY,23.0
2025-06-01,F9,BQN,SECURITY_DELAY,0.0
2025-06-01,F9,BQN,WEATHER_DELAY,0.0
2025-06-01,F9,BTV,CARRIER_DELAY,21.0
2025-06-01,F9,BTV,LATE_AIRCRAFT_DELAY,17.0
2025-06-01,F9,BTV,NAS_DELAY,102.0
2025-06-01,F9,BTV,SECURITY_DELAY,0.0
2025-06-01,F9,BTV,WEATHER_DELAY,0.0
2025-06-01,F9,BUF,CARRIER_DELAY,474.0
2025-06-01,F9,BUF,LATE_AIRCRAFT_DELAY,1015.0
2025-06-01,F9,BUF,NAS_DELAY,266.0
2025-06-01,F9,BUF,SECURITY_DELAY,0.0
2025-06-01,F9,BUF,WEATHER_DELAY,0.0
2025-06-01,F9,BUR,CARRIER_DELAY,93.0
2025-06-01,F9,BUR,LATE_AIRCRAFT_DELAY,128.0
2025-06-01,F9,BUR,NAS_DELAY,30.0
2025-06-01,F9,BUR,SECURITY_DELAY,0.0
2025-06-01,F9,BUR,WEATHER_DELAY,0.0
2025-06-01,F9,BWI,CARRIER_DELAY,3943.0
2025-06-01,F9,BWI,LATE_AIRCRAFT_DELAY,4375.0
2025-06-01,F9,BWI,NAS_DELAY,1386.0
2025-06-01,F9,BWI,SECURITY_DELAY,0.0
2025-06-01,F9,BWI,WEATHER_DELAY,274.0
2025-06-01,F9,CHS,CARRIER_DELAY,16.0
2025-06-01,F9,CHS,LATE_AIRCRAFT_DELAY,0.0
2025-06-01,F9,CHS,NAS_DELAY,9.0
2025-06-01,F9,CHS,SECURITY_DELAY,0.0
2025-06-01,F9,CHS,WEATHER_DELAY,0.0
2025-06-01,F9,CID,CARRIER_DELAY,70.0
2025-06-01,F9,CID,LATE_AIRCRAFT_DELAY,131.0
2025-06-01,F9,CID,NAS_DELAY,31.0
2025-06-01,F9,CID,SECURITY_DELAY,0.0
2025-06-01,F9,CID,WEATHER_DELAY,26.0
2025-06-01,F9,CLE,CARRIER_DELAY,3768.0
2025-06-01,F9,CLE,LATE_AIRCRAFT_DELAY,5633.0
2025-06-01,F9,CLE,NAS_DELAY,1440.0
2025-06-01,F9,CLE,SECURITY_DELAY,0.0
2025-06-01,F9,CLE,WEATHER_DELAY,213.0
2025-06-01,F9,CLT,CARRIER_DELAY,1345.0
2025-06-01,F9,CLT,LATE_AIRCRAFT_DELAY,2984.0
2025-06-01,F9,CLT,NAS_DELAY,1188.0
2025-06-01,F9,CLT,SECURITY_DELAY,0.0
2025-06-01,F9,CLT,WEATHER_DELAY,0.0
2025-06-01,F9,CMH,CARRIER_DELAY,276.0
2025-06-01,F9,CMH,LATE_AIRCRAFT_DELAY,509.0
2025-06-01,F9,CMH,NAS_DELAY,118.0
2025-06-01,F9,CMH,SECURITY_DELAY,0.0
2025-06-01,F9,CMH,WEATHER_DELAY,41.0
2025-06-01,F9,CVG,CARRIER_DELAY,1146.0
2025-06-01,F9,CVG,LATE_AIRCRAFT_DELAY,4289.0
2025-06-01,F9,CVG,NAS_DELAY,701.0
2025-06-01,F9,CVG,SECURITY_DELAY,0.0
2025-06-01,F9,CVG,WEATHER_DELAY,334.0
2025-06-01,F9,DCA,CARRIER_DELAY,1173.0
2025-06-01,F9,DCA,LATE_AIRCRAFT_DELAY,433.0
2025-06-01,F9,DCA,NAS_DELAY,719.0
2025-06-01,F9,DCA,SECURITY_DELAY,0.0
2025-06-01,F9,DCA,WEATHER_DELAY,787.0
2025-06-01,F9,DEN,CARRIER_DELAY,12874.0
2025-06-01,F9,DEN,LATE_AIRCRAFT_DELAY,23935.0
2025-06-01,F9,DEN,NAS_DELAY,16439.0
2025-06-01,F9,DEN,SECURITY_DELAY,0.0
2025-06-01,F9,DEN,WEATHER_DELAY,1379.0
2025-06-01,F9,DFW,CARRIER_DELAY,5625.0
2025-06-01,F9,DFW,LATE_AIRCRAFT_DELAY,9363.0
2025-06-01,F9,DFW,NAS_DELAY,3550.0
2025-06-01,F9,DFW,SECURITY_DELAY,0.0
2025-06-01,F9,DFW,WEATHER_DELAY,807.0
2025-06-01,F9,DSM,CARRIER_DELAY,17.0
2025-06-01,F9,DSM,LATE_AIRCRAFT_DELAY,4.0
2025-06-01,F9,DSM,NAS_DELAY,44.0
2025-06-01,F9,DSM,SECURITY_DELAY,0.0
2025-06-01,F9,DSM,WEATHER_DELAY,0.0
2025-06-01,F9,DTW,CARRIER_DELAY,1480.0
2025-06-01,F9,DTW,LATE_AIRCRAFT_DELAY,2874.0
2025-06-01,F9,DTW,NAS_DELAY,161.0
2025-06-01,F9,DTW,SECURITY_DELAY,0.0
2025-06-01,F9,DTW,WEATHER_DELAY,0.0
2025-06-01,F9,ELP,CARRIER_DELAY,86.0
2025-06-01,F9,ELP,LATE_AIRCRAFT_DELAY,8.0
2025-06-01,F9,ELP,NAS_DELAY,36.0
2025-06-01,F9,ELP,SECURITY_DELAY,0.0
2025-06-01,F9,ELP,WEATHER_DELAY,106.0
2025-06-01,F9,EWR,CARRIER_DELAY,2216.0
2025-06-01,F9,EWR,LATE_AIRCRAFT_DELAY,713.0
2025-06-01,F9,EWR,NAS_DELAY,419.0
2025-06-01,F9,EWR,SECURITY_DELAY,0.0
2025-06-01,F9,EWR,WEATHER_DELAY,0.0
2025-06-01,F9,FAR,CARRIER_DELAY,304.0
2025-06-01,F9,FAR,LATE_AIRCRAFT_DELAY,282.0
2025-06-01,F9,FAR,NAS_DELAY,0.0
2025-06-01,F9,FAR,SECURITY_DELAY,0.0
2025-06-01,F9,FAR,WEATHER_DELAY,0.0
2025-06-01,F9,FLL,CARRIER_DELAY,1165.0
2025-06-01,F9,FLL,LATE_AIRCRAFT_DELAY,3096.0
2025-06-01,F9,FLL,NAS_DELAY,528.0
2025-06-01,F9,FLL,SECURITY_DELAY,0.0
2025-06-01,F9,FLL,WEATHER_DELAY,60.0
2025-06-01,F9,FSD,CARRIER_DELAY,78.0
2025-06-01,F9,FSD,LATE_AIRCRAFT_DELAY,422.0
2025-06-01,F9,FSD,NAS_DELAY,30.0
2025-06-01,F9,FSD,SECURITY_DELAY,0.0
2025-06-01,F9,FSD,WEATHER_DELAY,0.0
2025-06-01,F9,GEG,CARRIER_DELAY,64.0
2025-06-01,F9,GEG,LATE_AIRCRAFT_DELAY,59.0
2025-06-01,F9,GEG,NAS_DELAY,31.0
2025-06-01,F9,GEG,SECURITY_DELAY,0.0
2025-06-01,F9,GEG,WEATHER_DELAY,0.0
2025-06-01,F9,GRB,CARRIER_DELAY,0.0
2025-06-01,F9,GRB,LATE_AIRCRAFT_DELAY,51.0
2025-06-01,F9,GRB,NAS_DELAY,0.0
2025-06-01,F9,GRB,SECURITY_DELAY,0.0
2025-06-01,F9,GRB,WEATHER_DELAY,0.0
2025-06-01,F9,GRR,CARRIER_DELAY,259.0
2025-06-01,F9,GRR,LATE_AIRCRAFT_DELAY,377.0
2025-06-01,F9,GRR,NAS_DELAY,105.0
2025-06-01,F9,GRR,SECURITY_DELAY,0.0
2025-06-01,F9,GRR,WEATHER_DELAY,13.0
2025-06-01,F9,IAD,CARRIER_DELAY,1101.0
2025-06-01,F9,IAD,LATE_AIRCRAFT_DELAY,2790.0
2025-06-01,F9,IAD,NAS_DELAY,1941.0
2025-06-01,F9,IAD,SECURITY_DELAY,0.0
2025-06-01,F9,IAD,WEATHER_DELAY,1224.0
2025-06-01,F9,IAH,CARRIER_DELAY,2815.0
2025-06-01,F9,IAH,LATE_AIRCRAFT_DELAY,6598.0
2025-06-01,F9,IAH,NAS_DELAY,3151.0
2025-06-01,F9,IAH,SECURITY_DELAY,0.0
2025-06-01,F9,IAH,WEATHER_DELAY,81.0
2025-06-01,F9,IND,CARRIER_DELAY,497.0
2025-06-01,F9,IND,LATE_AIRCRAFT_DELAY,926.0
2025-06-01,F9,IND,NAS_DELAY,408.0
2025-06-01,F9,IND,SECURITY_DELAY,0.0
2025-06-01,F9,IND,WEATHER_DELAY,17.0
2025-06-01,F9,ISP,CARRIER_DELAY,1347.0
2025-06-01,F9,ISP,LATE_AIRCRAFT_DELAY,3662.0
2025-06-01,F9,ISP,NAS_DELAY,221.0
2025-06-01,F9,ISP,SECURITY_DELAY,0.0
2025-06-01,F9,ISP,WEATHER_DELAY,201.0
2025-06-01,F9,JAX,CARRIER_DELAY,548.0
2025-06-01,F9,JAX,LATE_AIRCRAFT_DELAY,634.0
2025-06-01,F9,JAX,NAS_DELAY,294.0
2025-06-01,F9,JAX,SECURITY_DELAY,0.0
2025-06-01,F9,JAX,WEATHER_DELAY,0.0
2025-06-01,F9,JFK,CARRIER_DELAY,2719.0
2025-06-01,F9,JFK,LATE_AIRCRAFT_DELAY,2210.0
2025-06-01,F9,JFK,NAS_DELAY,1467.0
2025-06-01,F9,JFK,SECURITY_DELAY,0.0
2025-06-01,F9,JFK,WEATHER_DELAY,297.0
2025-06-01,F9,LAS,CARRIER_DELAY,9498.0
2025-06-01,F9,LAS,LATE_AIRCRAFT_DELAY,19046.0
2025-06-01,F9,LAS,NAS_DELAY,3198.0
2025-06-01,F9,LAS,SECURITY_DELAY,0.0
2025-06-01,F9,LAS,WEATHER_DELAY,1153.0
2025-06-01,F9,LAX,CARRIER_DELAY,2901.0
2025-06-01,F9,LAX,LATE_AIRCRAFT_DELAY,4289.0
2025-06-01,F9,LAX,NAS_DELAY,1750.0
2025-06-01,F9,LAX,SECURITY_DELAY,0.0
2025-06-01,F9,LAX,WEATHER_DELAY,950.0
2025-06-01,F9,LGA,CARRIER_DELAY,1120.0
2025-06-01,F9,LGA,LATE_AIRCRAFT_DELAY,2692.0
2025-06-01,F9,LGA,NAS_DELAY,2442.0
2025-06-01,F9,LGA,SECURITY_DELAY,0.0
2025-06-01,F9,LGA,WEATHER_DELAY,45.0
2025-06-01,F9,LIT,CARRIER_DELAY,152.0
2025-06-01,F9,LIT,LATE_AIRCRAFT_DELAY,410.0
2025-06-01,F9,LIT,NAS_DELAY,9.0
2025-06-01,F9,LIT,SECURITY_DELAY,0.0
2025-06-01,F9,LIT,WEATHER_DELAY,0.0
2025-06-01,F9,MCI,CARRIER_DELAY,465.0
2025-06-01,F9,MCI,LATE_AIRCRAFT_DELAY,275.0
2025-06-01,F9,MCI,NAS_DELAY,87.0
2025-06-01,F9,MCI,SECURITY_DELAY,0.0
2025-06-01,F9,MCI,WEATHER_DELAY,0.0
2025-06-01,F9,MCO,CARRIER_DELAY,12028.0
2025-06-01,F9,MCO,LATE_AIRCRAFT_DELAY,24050.0
2025-06-01,F9,MCO,NAS_DELAY,6373.0
2025-06-01,F9,MCO,SECURITY_DELAY,0.0
2025-06-01,F9,MCO,WEATHER_DELAY,1976.0
2025-06-01,F9,MDT,CARRIER_DELAY,216.0
2025-06-01,F9,MDT,LATE_AIRCRAFT_DELAY,598.0
2025-06-01,F9,MDT,NAS_DELAY,0.0
2025-06-01,F9,MDT,SECURITY_DELAY,0.0
2025-06-01,F9,MDT,WEATHER_DELAY,0.0
2025-06-01,F9,MDW,CARRIER_DELAY,1216.0
2025-06-01,F9,MDW,LATE_AIRCRAFT_DELAY,4591.0
2025-06-01,F9,MDW,NAS_DELAY,717.0
2025-06-01,F9,MDW,SECURITY_DELAY,0.0
2025-06-01,F9,MDW,WEATHER_DELAY,79.0
2025-06-01,F9,MEM,CARRIER_DELAY,32.0
2025-06-01,F9,MEM,LATE_AIRCRAFT_DELAY,69.0
2025-06-01,F9,MEM,NAS_DELAY,35.0
2025-06-01,F9,MEM,SECURITY_DELAY,0.0
2025-06-01,F9,MEM,WEATHER_DELAY,0.0
2025-06-01,F9,MIA,CARRIER_DELAY,1407.0
2025-06-01,F9,MIA,LATE_AIRCRAFT_DELAY,5711.0
2025-06-01,F9,MIA,NAS_DELAY,2027.0
2025-06-01,F9,MIA,SECURITY_DELAY,0.0
2025-06-01,F9,MIA,WEATHER_DELAY,272.0
2025-06-01,F9,MKE,CARRIER_DELAY,71.0
2025-06-01,F9,MKE,LATE_AIRCRAFT_DELAY,0.0
2025-06-01,F9,MKE,NAS_DELAY,0.0
2025-06-01,F9,MKE,SECURITY_DELAY,0.0
2025-06-01,F9,MKE,WEATHER_DELAY,0.0
2025-06-01,F9,MSN,CARRIER_DELAY,64.0
2025-06-01,F9,MSN,LATE_AIRCRAFT_DELAY,96.0
2025-06-01,F9,MSN,NAS_DELAY,32.0
2025-06-01,F9,MSN,SECURITY_DELAY,0.0
2025-06-01,F9,MSN,WEATHER_DELAY,140.0
2025-06-01,F9,MSO,CARRIER_DELAY,0.0
2025-06-01,F9,MSO,LATE_AIRCRAFT_DELAY,0.0
2025-06-01,F9,MSO,NAS_DELAY,0.0
2025-06-01,F9,MSO,SECURITY_DELAY,0.0
2025-06-01,F9,MSO,WEATHER_DELAY,0.0
2025-06-01,F9,MSP,CARRIER_DELAY,613.0
2025-06-01,F9,MSP,LATE_AIRCRAFT_DELAY,1279.0
2025-06-01,F9,MSP,NAS_DELAY,61.0
2025-06-01,F9,MSP,SECURITY_DELAY,0.0
2025-06-01,F9,MSP,WEATHER_DELAY,33.0
2025-06-01,F9,MSY,CARRIER_DELAY,491.0
2025-06-01,F9,MSY,LATE_AIRCRAFT_DELAY,656.0
2025-06-01,F9,MSY,NAS_DELAY,108.0
2025-06-01,F9,MSY,SECURITY_DELAY,0.0
2025-06-01,F9,MSY,WEATHER_DELAY,54.0
2025-06-01,F9,MYR,CARRIER_DELAY,438.0
2025-06-01,F9,MYR,LATE_AIRCRAFT_DELAY,1686.0
2025-06-01,F9,MYR,NAS_DELAY,243.0
2025-06-01,F9,MYR,SECURITY_DELAY,0.0
2025-06-01,F9,MYR,WEATHER_DELAY,681.0
2025-06-01,F9,OKC,CARRIER_DELAY,445.0
2025-06-01,F9,OKC,LATE_AIRCRAFT_DELAY,190.0
2025-06-01,F9,OKC,NAS_DELAY,326.0
2025-06-01,F9,OKC,SECURITY_DELAY,0.0
2025-06-01,F9,OKC,WEATHER_DELAY,0.0
2025-06-01,F9,OMA,CARRIER_DELAY,44.0
2025-06-01,F9,OMA,LATE_AIRCRAFT_DELAY,239.0
2025-06-01,F9,OMA,NAS_DELAY,73.0
2025-06-01,F9,OMA,SECURITY_DELAY,0.0
2025-06-01,F9,OMA,WEATHER_DELAY,17.0
2025-06-01,F9,ONT,CARRIER_DELAY,1595.0
2025-06-01,F9,ONT,LATE_AIRCRAFT_DELAY,3580.0
2025-06-01,F9,ONT,NAS_DELAY,280.0
2025-06-01,F9,ONT,SECURITY_DELAY,0.0
2025-06-01,F9,ONT,WEATHER_DELAY,76.0
2025-06-01,F9,ORD,CARRIER_DELAY,4298.0
2025-06-01,F9,ORD,LATE_AIRCRAFT_DELAY,12281.0
2025-06-01,F9,ORD,NAS_DELAY,2108.0
2025-06-01,F9,ORD,SECURITY_DELAY,0.0
2025-06-01,F9,ORD,WEATHER_DELAY,98.0
2025-06-01,F9,ORF,CARRIER_DELAY,91.0
2025-06-01,F9,ORF,LATE_AIRCRAFT_DELAY,125.0
2025-06-01,F9,ORF,NAS_DELAY,81.0
2025-06-01,F9,ORF,SECURITY_DELAY,0.0
2025-06-01,F9,ORF,WEATHER_DELAY,0.0
2025-06-01,F9,PAE,CARRIER_DELAY,110.0
2025-06-01,F9,PAE,LATE_AIRCRAFT_DELAY,669.0
2025-06-01,F9,PAE,NAS_DELAY,11.0
2025-06-01,F9,PAE,SECURITY_DELAY,0.0
2025-06-01,F9,PAE,WEATHER_DELAY,0.0
2025-06-01,F9,PBI,CARRIER_DELAY,292.0
