DATE,AIRPORT_CODE,TOTAL_FLIGHTS,DELAYED_FLIGHTS,CANCELLED_FLIGHTS,DIVERTED_FLIGHTS,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,PCT_DELAYED,PCT_CANCELLED,PCT_DIVERTED
2025-06-01,LIH,1343.0,191.0,0.0,0.0,4546.0,6.0,683.0,0.0,3864.0,14.221891288160835,0.0,0.0
2025-06-01,LIT,1304.0,442.0,0.0,0.0,9959.0,3305.0,5503.0,40.0,14993.0,33.895705521472394,0.0,0.0
2025-06-01,LNK,270.0,94.0,0.0,0.0,5135.0,219.0,2263.0,0.0,3173.0,34.81481481481482,0.0,0.0
2025-06-01,LRD,265.0,79.0,0.0,0.0,2871.0,685.0,347.0,0.0,3930.0,29.81132075471698,0.0,0.0
2025-06-01,LSE,90.0,22.0,0.0,0.0,172.0,223.0,210.0,0.0,612.0,24.444444444444443,0.0,0.0
2025-06-01,LWS,60.0,5.0,0.0,0.0,157.0,20.0,0.0,0.0,0.0,8.333333333333332,0.0,0.0
2025-06-01,LYH,134.0,41.0,0.0,0.0,891.0,1091.0,282.0,0.0,4674.0,30.597014925373134,0.0,0.0
2025-06-01,MAF,971.0,358.0,0.0,0.0,8523.0,2146.0,5209.0,0.0,11396.0,36.8692070030896,0.0,0.0
2025-06-01,MBS,204.0,48.0,0.0,0.0,2243.0,196.0,541.0,0.0,521.0,23.52941176470588,0.0,0.0
2025-06-01,MCI,4652.0,1437.0,0.0,0.0,32336.0,5356.0,14862.0,147.0,47868.0,30.88993981083405,0.0,0.0
2025-06-01,MCO,13243.0,4026.0,0.0,0.0,88772.0,15809.0,85103.0,462.0,123234.0,30.400966548365172,0.0,0.0
2025-06-01,MCW,52.0,14.0,0.0,0.0,356.0,4.0,237.0,0.0,398.0,26.923076923076923,0.0,0.0
2025-06-01,MDT,1025.0,323.0,0.0,0.0,8785.0,2105.0,3019.0,0.0,11872.0,31.51219512195122,0.0,0.0
2025-06-01,MDW,7209.0,1715.0,0.0,0.0,30638.0,4473.0,14283.0,162.0,61384.0,23.78970731030656,0.0,0.0
2025-06-01,MEI,52.0,18.0,0.0,0.0,2057.0,835.0,160.0,0.0,400.0,34.61538461538461,0.0,0.0
2025-06-01,MEM,2379.0,771.0,0.0,0.0,16798.0,4387.0,8171.0,0.0,22605.0,32.40857503152585,0.0,0.0
2025-06-01,MFE,565.0,158.0,0.0,0.0,3851.0,1612.0,1354.0,0.0,6301.0,27.964601769911507,0.0,0.0
2025-06-01,MFR,669.0,124.0,0.0,0.0,1902.0,21.0,748.0,49.0,2780.0,18.53512705530643,0.0,0.0
2025-06-01,MGM,320.0,111.0,0.0,0.0,4940.0,2190.0,1304.0,0.0,1921.0,34.6875,0.0,0.0
2025-06-01,MGW,60.0,17.0,0.0,0.0,715.0,121.0,116.0,0.0,1274.0,28.333333333333332,0.0,0.0
2025-06-01,MHK,149.0,50.0,0.0,0.0,2939.0,1232.0,538.0,0.0,286.0,33.557046979865774,0.0,0.0
2025-06-01,MHT,742.0,227.0,0.0,0.0,4736.0,1204.0,1747.0,21.0,11042.0,30.59299191374663,0.0,0.0
2025-06-01,MIA,8835.0,2433.0,0.0,0.0,67116.0,15302.0,36760.0,332.0,84405.0,27.53820033955857,0.0,0.0
2025-06-01,MKE,2708.0,819.0,0.0,0.0,26577.0,4415.0,9130.0,6.0,22906.0,30.243722304283605,0.0,0.0
2025-06-01,MLB,236.0,65.0,0.0,0.0,1467.0,248.0,414.0,0.0,2194.0,27.54237288135593,0.0,0.0
2025-06-01,MLI,465.0,134.0,0.0,0.0,2338.0,581.0,1438.0,0.0,3590.0,28.817204301075268,0.0,0.0
2025-06-01,MLU,180.0,51.0,0.0,0.0,1407.0,822.0,375.0,0.0,1402.0,28.333333333333332,0.0,0.0
2025-06-01,MOB,518.0,184.0,0.0,0.0,7751.0,1664.0,1919.0,0.0,7166.0,35.521235521235525,0.0,0.0
2025-06-01,MOT,284.0,72.0,0.0,0.0,3140.0,1270.0,856.0,0.0,1709.0,25.352112676056336,0.0,0.0
2025-06-01,MQT,120.0,26.0,0.0,0.0,704.0,233.0,180.0,0.0,928.0,21.666666666666668,0.0,0.0
2025-06-01,MRY,425.0,108.0,0.0,0.0,3797.0,299.0,1269.0,0.0,3748.0,25.41176470588235,0.0,0.0
2025-06-01,MSN,1234.0,370.0,0.0,0.0,11604.0,2155.0,3900.0,0.0,11410.0,29.983792544570502,0.0,0.0
2025-06-01,MSO,659.0,157.0,0.0,0.0,3706.0,407.0,2719.0,0.0,4778.0,23.823975720789075,0.0,0.0
2025-06-01,MSP,11448.0,2330.0,0.0,0.0,80312.0,14914.0,22134.0,126.0,72140.0,20.3529000698812,0.0,0.0
2025-06-01,MSY,4086.0,1268.0,0.0,0.0,27334.0,5340.0,15196.0,239.0,41333.0,31.032794909446892,0.0,0.0
2025-06-01,MTJ,194.0,60.0,0.0,0.0,1532.0,12.0,307.0,0.0,3014.0,30.927835051546392,0.0,0.0
2025-06-01,MVY,180.0,29.0,0.0,0.0,598.0,41.0,327.0,0.0,387.0,16.11111111111111,0.0,0.0
2025-06-01,MYR,1806.0,555.0,0.0,0.0,11119.0,2933.0,10674.0,170.0,15851.0,30.730897009966778,0.0,0.0
2025-06-01,OAJ,284.0,93.0,0.0,0.0,1453.0,665.0,1050.0,0.0,3851.0,32.74647887323944,0.0,0.0
2025-06-01,OAK,3165.0,792.0,0.0,0.0,13201.0,310.0,3253.0,305.0,24489.0,25.023696682464454,0.0,0.0
2025-06-01,OGG,2126.0,285.0,0.0,0.0,7661.0,24.0,995.0,42.0,4139.0,13.405456255879585,0.0,0.0
2025-06-01,OKC,2280.0,759.0,0.0,0.0,20397.0,4735.0,9082.0,0.0,22481.0,33.28947368421053,0.0,0.0
2025-06-01,OMA,2369.0,759.0,0.0,0.0,19108.0,3113.0,7370.0,21.0,23992.0,32.038834951456316,0.0,0.0
2025-06-01,OME,60.0,8.0,0.0,0.0,61.0,0.0,10.0,0.0,243.0,13.333333333333334,0.0,0.0
2025-06-01,ONT,2399.0,715.0,0.0,0.0,15165.0,1483.0,4982.0,46.0,24915.0,29.80408503543143,0.0,0.0
2025-06-01,ORD,31716.0,8941.0,0.0,0.0,257573.0,50967.0,188086.0,431.0,275195.0,28.190818514314543,0.0,0.0
2025-06-01,ORF,2279.0,765.0,0.0,0.0,16182.0,4869.0,10673.0,0.0,24320.0,33.56735410267661,0.0,0.0
2025-06-01,ORH,116.0,16.0,0.0,0.0,455.0,10.0,66.0,0.0,325.0,13.793103448275861,0.0,0.0
2025-06-01,OTH,60.0,16.0,0.0,0.0,56.0,26.0,177.0,0.0,302.0,26.666666666666668,0.0,0.0
2025-06-01,OTZ,60.0,6.0,0.0,0.0,108.0,0.0,10.0,0.0,110.0,10.0,0.0,0.0
2025-06-01,PAE,304.0,40.0,0.0,0.0,706.0,0.0,232.0,0.0,1523.0,13.157894736842104,0.0,0.0
2025-06-01,PBG,37.0,5.0,0.0,0.0,10.0,67.0,54.0,0.0,23.0,13.513513513513514,0.0,0.0
2025-06-01,PBI,2042.0,686.0,0.0,0.0,17610.0,2893.0,12900.0,37.0,23366.0,33.59451518119491,0.0,0.0
2025-06-01,PDX,7010.0,1625.0,0.0,0.0,30566.0,5277.0,14268.0,301.0,47838.0,23.1811697574893,0.0,0.0
2025-06-01,PGD,589.0,170.0,0.0,0.0,3672.0,1611.0,2763.0,0.0,5869.0,28.862478777589136,0.0,0.0
2025-06-01,PGV,86.0,22.0,0.0,0.0,263.0,229.0,58.0,0.0,1232.0,25.581395348837212,0.0,0.0
2025-06-01,PHF,124.0,28.0,0.0,0.0,340.0,631.0,373.0,0.0,995.0,22.58064516129032,0.0,0.0
2025-06-01,PHL,11183.0,3354.0,0.0,0.0,88273.0,22307.0,54379.0,88.0,144645.0,29.991952070106407,0.0,0.0
2025-06-01,PHX,15625.0,3705.0,0.0,0.0,106467.0,10793.0,24302.0,562.0,130032.0,23.712,0.0,0.0
2025-06-01,PIA,512.0,166.0,0.0,0.0,3482.0,1777.0,1789.0,0.0,6021.0,32.421875,0.0,0.0
2025-06-01,PIB,52.0,19.0,0.0,0.0,259.0,632.0,332.0,0.0,212.0,36.53846153846153,0.0,0.0
2025-06-01,PIE,979.0,427.0,0.0,0.0,8911.0,2903.0,5334.0,85.0,19723.0,43.61593462717058,0.0,0.0
2025-06-01,PIH,60.0,4.0,0.0,0.0,863.0,0.0,71.0,0.0,0.0,6.666666666666667,0.0,0.0
2025-06-01,PIT,4098.0,1265.0,0.0,0.0,29035.0,7069.0,13973.0,184.0,45233.0,30.86871644704734,0.0,0.0
2025-06-01,PLN,115.0,23.0,0.0,0.0,648.0,408.0,163.0,0.0,337.0,20.0,0.0,0.0
2025-06-01,PNS,1545.0,470.0,0.0,0.0,10298.0,3316.0,6037.0,22.0,14676.0,30.42071197411003,0.0,0.0
2025-06-01,PPG,13.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0
2025-06-01,PQI,30.0,11.0,0.0,0.0,340.0,0.0,37.0,0.0,184.0,36.666666666666664,0.0,0.0
2025-06-01,PRC,60.0,22.0,0.0,0.0,520.0,146.0,75.0,0.0,2609.0,36.666666666666664,0.0,0.0
2025-06-01,PSC,635.0,134.0,0.0,0.0,3112.0,149.0,1082.0,98.0,2998.0,21.102362204724407,0.0,0.0
2025-06-01,PSE,73.0,16.0,0.0,0.0,250.0,64.0,267.0,0.0,136.0,21.91780821917808,0.0,0.0
2025-06-01,PSG,60.0,15.0,0.0,0.0,95.0,0.0,52.0,0.0,395.0,25.0,0.0,0.0
2025-06-01,PSM,36.0,9.0,0.0,0.0,47.0,318.0,163.0,0.0,33.0,25.0,0.0,0.0
2025-06-01,PSP,749.0,181.0,0.0,0.0,3537.0,158.0,1613.0,0.0,5380.0,24.16555407209613,0.0,0.0
2025-06-01,PUW,89.0,29.0,0.0,0.0,328.0,0.0,157.0,0.0,671.0,32.58426966292135,0.0,0.0
2025-06-01,PVD,1518.0,465.0,0.0,0.0,8835.0,2808.0,4195.0,18.0,17065.0,30.632411067193676,0.0,0.0
2025-06-01,PVU,292.0,99.0,0.0,0.0,2562.0,2422.0,1840.0,0.0,4179.0,33.9041095890411,0.0,0.0
2025-06-01,PWM,1337.0,399.0,0.0,0.0,8671.0,2555.0,4295.0,0.0,13561.0,29.84293193717277,0.0,0.0
2025-06-01,RAP,658.0,192.0,0.0,0.0,3962.0,486.0,2694.0,0.0,6009.0,29.17933130699088,0.0,0.0
2025-06-01,RDD,180.0,32.0,0.0,0.0,781.0,0.0,512.0,0.0,646.0,17.77777777777778,0.0,0.0
2025-06-01,RDM,767.0,162.0,0.0,0.0,2396.0,73.0,1111.0,206.0,4034.0,21.121251629726206,0.0,0.0
2025-06-01,RDU,5548.0,1661.0,0.0,0.0,34209.0,5427.0,21043.0,75.0,57961.0,29.938716654650328,0.0,0.0
2025-06-01,RFD,86.0,12.0,0.0,0.0,376.0,58.0,104.0,0.0,457.0,13.953488372093023,0.0,0.0
2025-06-01,RHI,93.0,12.0,0.0,0.0,563.0,0.0,62.0,0.0,179.0,12.903225806451612,0.0,0.0
2025-06-01,RIC,2281.0,751.0,0.0,0.0,19738.0,7093.0,10554.0,11.0,28203.0,32.924156071898295,0.0,0.0
2025-06-01,RIW,60.0,19.0,0.0,0.0,698.0,22.0,352.0,0.0,423.0,31.666666666666664,0.0,0.0
2025-06-01,RKS,60.0,22.0,0.0,0.0,969.0,422.0,238.0,0.0,484.0,36.666666666666664,0.0,0.0
2025-06-01,RNO,2026.0,502.0,0.0,0.0,10561.0,596.0,2627.0,22.0,14162.0,24.777887462981244,0.0,0.0
2025-06-01,ROA,676.0,263.0,0.0,0.0,4232.0,3192.0,4268.0,18.0,11656.0,38.90532544378698,0.0,0.0
2025-06-01,ROC,1401.0,405.0,0.0,0.0,10330.0,2541.0,5331.0,0.0,16492.0,28.90792291220557,0.0,0.0
2025-06-01,ROW,86.0,31.0,0.0,0.0,1464.0,731.0,157.0,0.0,352.0,36.04651162790697,0.0,0.0
2025-06-01,RST,178.0,65.0,0.0,0.0,3083.0,656.0,245.0,0.0,1702.0,36.51685393258427,0.0,0.0
2025-06-01,RSW,2268.0,604.0,0.0,0.0,14011.0,2560.0,8319.0,192.0,16165.0,26.63139329805996,0.0,0.0
2025-06-01,SAF,308.0,96.0,0.0,0.0,2902.0,625.0,2264.0,0.0,1513.0,31.16883116883117,0.0,0.0
2025-06-01,SAN,8637.0,2354.0,0.0,0.0,41876.0,5420.0,24993.0,253.0,62829.0,27.254833854347577,0.0,0.0
2025-06-01,SAT,3699.0,1100.0,0.0,0.0,22714.0,4405.0,8558.0,303.0,42438.0,29.737766964044337,0.0,0.0
2025-06-01,SAV,2092.0,679.0,0.0,0.0,14244.0,5578.0,9780.0,28.0,22845.0,32.45697896749522,0.0,0.0
2025-06-01,SBA,767.0,160.0,0.0,0.0,3976.0,376.0,1548.0,0.0,5458.0,20.860495436766623,0.0,0.0
2025-06-01,SBN,659.0,224.0,0.0,0.0,9916.0,2492.0,2149.0,0.0,4373.0,33.99089529590288,0.0,0.0
2025-06-01,SBP,450.0,121.0,0.0,0.0,2946.0,187.0,908.0,0.0,4199.0,26.88888888888889,0.0,0.0
2025-06-01,SBY,158.0,71.0,0.0,0.0,895.0,1047.0,607.0,0.0,4520.0,44.936708860759495,0.0,0.0
2025-06-01,SCC,46.0,5.0,0.0,0.0,2.0,246.0,19.0,0.0,54.0,10.869565217391305,0.0,0.0
2025-06-01,SCE,299.0,75.0,0.0,0.0,1822.0,751.0,673.0,0.0,5277.0,25.08361204013378,0.0,0.0
2025-06-01,SCK,59.0,16.0,0.0,0.0,255.0,76.0,496.0,0.0,445.0,27.11864406779661,0.0,0.0
2025-06-01,SDF,2436.0,740.0,0.0,0.0,19222.0,5763.0,9260.0,0.0,26360.0,30.377668308702795,0.0,0.0
2025-06-01,SEA,17374.0,4815.0,0.0,0.0,80827.0,11022.0,67590.0,1391.0,111924.0,27.713825256129848,0.0,0.0
2025-06-01,SFB,1042.0,446.0,0.0,0.0,8921.0,2959.0,5931.0,69.0,23175.0,42.80230326295585,0.0,0.0
2025-06-01,SFO,12883.0,3134.0,0.0,0.0,65597.0,10872.0,42474.0,674.0,80903.0,24.326631995653187,0.0,0.0
2025-06-01,SGF,1055.0,319.0,0.0,0.0,7057.0,2613.0,4808.0,27.0,8639.0,30.23696682464455,0.0,0.0
2025-06-01,SGU,370.0,75.0,0.0,0.0,2549.0,224.0,819.0,0.0,1419.0,20.27027027027027,0.0,0.0
2025-06-01,SHR,60.0,17.0,0.0,0.0,454.0,0.0,291.0,0.0,411.0,28.333333333333332,0.0,0.0
2025-06-01,SHV,644.0,227.0,0.0,0.0,8672.0,2597.0,3383.0,0.0,4498.0,35.24844720496895,0.0,0.0
2025-06-01,SIT,150.0,38.0,0.0,0.0,313.0,0.0,337.0,0.0,1167.0,25.333333333333336,0.0,0.0
2025-06-01,SJC,4210.0,953.0,0.0,0.0,16963.0,1600.0,4706.0,325.0,29905.0,22.636579572446553,0.0,0.0
2025-06-01,SJT,90.0,32.0,0.0,0.0,581.0,1510.0,132.0,0.0,524.0,35.55555555555556,0.0,0.0
2025-06-01,SJU,3189.0,850.0,0.0,0.0,27280.0,3268.0,10145.0,174.0,20803.0,26.654123549702103,0.0,0.0
2025-06-01,SLC,9995.0,1755.0,0.0,0.0,57899.0,7732.0,14187.0,192.0,48305.0,17.55877938969485,0.0,0.0
2025-06-01,SLN,90.0,39.0,0.0,0.0,1126.0,176.0,1620.0,0.0,1987.0,43.333333333333336,0.0,0.0
2025-06-01,SMF,5414.0,1285.0,0.0,0.0,24206.0,2193.0,7947.0,338.0,43824.0,23.734761728851126,0.0,0.0
2025-06-01,SMX,9.0,3.0,0.0,0.0,99.0,0.0,47.0,0.0,0.0,33.33333333333333,0.0,0.0
2025-06-01,SNA,4007.0,859.0,0.0,0.0,20144.0,2120.0,7813.0,54.0,17957.0,21.43748440229598,0.0,0.0
2025-06-01,SPI,59.0,18.0,0.0,0.0,913.0,308.0,118.0,0.0,222.0,30.508474576271187,0.0,0.0
2025-06-01,SPN,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,SPS,60.0,25.0,0.0,0.0,1667.0,394.0,383.0,0.0,428.0,41.66666666666667,0.0,0.0
2025-06-01,SRQ,1234.0,305.0,0.0,0.0,7635.0,1751.0,4055.0,37.0,8845.0,24.71636952998379,0.0,0.0
2025-06-01,STC,9.0,5.0,0.0,0.0,73.0,0.0,41.0,0.0,79.0,55.55555555555556,0.0,0.0
2025-06-01,STL,6142.0,1625.0,0.0,0.0,36805.0,6197.0,13833.0,121.0,59425.0,26.457180071637904,0.0,0.0
2025-06-01,STS,462.0,130.0,0.0,0.0,2571.0,96.0,1735.0,0.0,3270.0,28.13852813852814,0.0,0.0
2025-06-01,STT,479.0,79.0,0.0,0.0,1290.0,230.0,827.0,0.0,1310.0,16.49269311064718,0.0,0.0
2025-06-01,STX,121.0,25.0,0.0,0.0,918.0,142.0,163.0,0.0,671.0,20.66115702479339,0.0,0.0
2025-06-01,SUN,217.0,32.0,0.0,0.0,283.0,471.0,548.0,0.0,893.0,14.746543778801843,0.0,0.0
2025-06-01,SUX,60.0,34.0,0.0,0.0,1101.0,0.0,632.0,0.0,1325.0,56.666666666666664,0.0,0.0
2025-06-01,SWF,57.0,13.0,0.0,0.0,235.0,263.0,77.0,0.0,228.0,22.807017543859647,0.0,0.0
2025-06-01,SWO,60.0,16.0,0.0,0.0,733.0,534.0,109.0,0.0,132.0,26.666666666666668,0.0,0.0
2025-06-01,SYR,1353.0,412.0,0.0,0.0,10038.0,4828.0,4436.0,0.0,16979.0,30.450849963045084,0.0,0.0
2025-06-01,TLH,523.0,176.0,0.0,0.0,4306.0,1725.0,1364.0,0.0,6385.0,33.652007648183556,0.0,0.0
2025-06-01,TOL,30.0,13.0,0.0,0.0,33.0,623.0,65.0,0.0,554.0,43.333333333333336,0.0,0.0
2025-06-01,TPA,6566.0,1991.0,0.0,0.0,43688.0,8815.0,28172.0,66.0,72663.0,30.322875418824246,0.0,0.0
2025-06-01,TRI,393.0,145.0,0.0,0.0,3410.0,1638.0,1521.0,0.0,3626.0,36.895674300254456,0.0,0.0
2025-06-01,TTN,96.0,36.0,0.0,0.0,1051.0,357.0,158.0,0.0,1510.0,37.5,0.0,0.0
2025-06-01,TUL,1892.0,608.0,0.0,0.0,15241.0,2521.0,6826.0,0.0,21085.0,32.1353065539112,0.0,0.0
2025-06-01,TUS,1538.0,378.0,0.0,0.0,12807.0,1011.0,2001.0,104.0,12328.0,24.57737321196359,0.0,0.0
2025-06-01,TVC,778.0,228.0,0.0,0.0,11301.0,2159.0,1591.0,0.0,5906.0,29.30591259640103,0.0,0.0
2025-06-01,TWF,60.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0
2025-06-01,TXK,60.0,20.0,0.0,0.0,247.0,54.0,154.0,0.0,458.0,33.33333333333333,0.0,0.0
2025-06-01,TYR,90.0,24.0,0.0,0.0,128.0,110.0,71.0,0.0,727.0,26.666666666666668,0.0,0.0
2025-06-01,TYS,2015.0,741.0,0.0,0.0,19166.0,9035.0,9670.0,97.0,34361.0,36.774193548387096,0.0,0.0
2025-06-01,USA,64.0,33.0,0.0,0.0,717.0,85.0,180.0,0.0,648.0,51.5625,0.0,0.0
2025-06-01,VCT,56.0,13.0,0.0,0.0,576.0,134.0,5.0,0.0,462.0,23.214285714285715,0.0,0.0
2025-06-01,VLD,86.0,32.0,0.0,0.0,1080.0,206.0,200.0,0.0,793.0,37.2093023255814,0.0,0.0
2025-06-01,VPS,1284.0,404.0,0.0,0.0,8522.0,1915.0,4828.0,127.0,14179.0,31.464174454828658,0.0,0.0
2025-06-01,WRG,60.0,15.0,0.0,0.0,53.0,0.0,30.0,0.0,441.0,25.0,0.0,0.0
2025-06-01,WYS,66.0,9.0,0.0,0.0,113.0,0.0,14.0,0.0,428.0,13.636363636363635,0.0,0.0
2025-06-01,XNA,1640.0,479.0,0.0,0.0,15147.0,9188.0,4647.0,8.0,17902.0,29.20731707317073,0.0,0.0
2025-06-01,XWA,210.0,56.0,0.0,0.0,3785.0,219.0,400.0,0.0,2535.0,26.666666666666668,0.0,0.0
2025-06-01,YAK,60.0,11.0,0.0,0.0,79.0,0.0,31.0,0.0,422.0,18.333333333333332,0.0,0.0
2025-06-01,YKM,60.0,20.0,0.0,0.0,190.0,0.0,105.0,0.0,319.0,33.33333333333333,0.0,0.0
2025-06-01,YUM,120.0,30.0,0.0,0.0,1795.0,96.0,157.0,0.0,308.0,25.0,0.0,0.0
